,Average User Rating,User Rating Count,Price,In-app Purchases,Languages,Size,Update_Gap,Name,Subtitle,age_rating,GenreList,Puzzle,Simulation,Action,Board
3399,4.5,406,0,"2.99, 0.99, 0.99, 1.99, 4.99, 2.99, 0.99",1,48253952,399 days 00:00:00.000000000,0,0,9,  Word  ,0,0,0,0
3400,4.5,75,0,,13,29640704,1658 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
3401,4.5,20707,2.99,,1,37630976,939 days 00:00:00.000000000,0,0,12,    Simulation,0,1,0,0
3402,4.5,310,2.99,,1,491440128,370 days 00:00:00.000000000,0,0,9,    Adventure  ,0,0,0,0
3403,2,16,2.99,,1,41260032,490 days 00:00:00.000000000,0,0,4,  Role Playing  ,0,0,0,0
3404,4,26,2.99,,1,1267209216,669 days 00:00:00.000000000,0,0,12,      Role Playing,0,0,0,0
3405,4,91,4.99,,1,126474240,23 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
3406,3.5,822,0,,1,22884352,419 days 00:00:00.000000000,0,0,17,  Utilities    Casual,0,0,0,0
3407,5,164,0,"0.99, 1.99, 9.99, 1.99, 0.99, 0.99, 0.99",1,411834368,683 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
3408,4.5,9,0,"4.99, 19.99, 1.99, 9.99, 99.99, 0.99, 49.99",1,34461696,1584 days 00:00:00.000000000,0,1,9,    Simulation  ,0,1,0,0
3409,5,10402,0,"1.99, 1.99, 1.99, 4.99, 5.99, 1.99, 0.99, 5.99, 9.99, 1.99",2,72950784,626 days 00:00:00.000000000,0,0,9,    Casual  ,0,0,0,0
3410,4,68,0,,1,11068416,1137 days 00:00:00.000000000,0,0,4,    Action,0,0,1,0
3411,3.5,208,6.99,2.99,1,317893632,829 days 00:00:00.000000000,0,0,12,  Board  ,0,0,0,1
3412,5,13,0,"4.99, 1.99, 11.99, 7.99",1,219815936,0 days 00:00:00.000000000,0,0,4,  Sports    Lifestyle,0,0,0,0
3413,4,236,0,"9.99, 2.99, 4.99, 18.99, 45.99, 89.99",9,159301632,910 days 00:00:00.000000000,0,1,9,    Simulation,0,1,0,0
3414,4.5,11,0,,1,25435136,293 days 00:00:00.000000000,0,0,4,    Board  Utilities,0,0,0,1
3415,1.5,71,0,,3,12400640,1483 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
3416,4,35,0,2.99,1,25415680,16 days 00:00:00.000000000,0,0,4,    Family  ,0,0,0,0
3417,3.5,5,0,"1.99, 19.99, 1.99",1,109137920,24 days 00:00:00.000000000,0,0,17,    Action,0,0,1,0
3418,3,6,0,,25,39956480,1272 days 00:00:00.000000000,0,0,9,  Puzzle  ,1,0,0,0
3419,3.5,12,0,,25,37957632,1275 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
3420,4,475,0,,1,57135104,187 days 00:00:00.000000000,0,0,9,      Casual,0,0,0,0
3421,4.5,2538,0,"4.99, 9.99, 19.99, 29.99, 49.99, 99.99, 5.99, 7.99, 15.99, 3.99",17,164857856,356 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
3422,4.5,26,0,"0.99, 1.99, 9.99, 4.99, 2.99",1,44310528,0 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
3423,5,6,0,,1,145723392,0 days 00:00:00.000000000,0,0,4,    Food   Drink  Simulation,0,1,0,0
3424,4.5,8,2.99,,1,53971968,428 days 00:00:00.000000000,0,0,12,  Simulation  ,0,1,0,0
3425,4.5,8,0,0.99,3,42100736,1444 days 00:00:00.000000000,0,1,4,    Puzzle,1,0,0,0
3426,4.5,8,0,0.99,3,42100736,1444 days 00:00:00.000000000,0,1,4,    Puzzle,1,0,0,0
3427,4.5,179,0,"1.99, 1.99, 4.99, 2.99, 8.99, 9.99, 1.99, 15.99, 6.99, 4.99",1,103304192,520 days 00:00:00.000000000,1,0,12,  Puzzle  Food   Drink  ,1,0,0,0
3428,4.5,74,0,,1,18919424,489 days 00:00:00.000000000,0,0,12,  Action    ,0,0,1,0
3429,4.5,77,0,,1,9433088,82 days 00:00:00.000000000,0,0,9,    ,0,0,0,0
3430,4.5,262,0,"4.99, 3.99, 1.99, 2.99, 0.99",4,243174400,113 days 00:00:00.000000000,0,0,4,  Adventure    ,0,0,0,0
3431,4,27,0,"4.99, 3.99, 2.99, 1.99, 0.99",4,268368896,1114 days 00:00:00.000000000,0,0,4,    Adventure  ,0,0,0,0
3432,3.5,24,4.99,,4,243174400,99 days 00:00:00.000000000,0,0,4,    Adventure  ,0,0,0,0
3433,3.5,11,2.99,,4,243178496,93 days 00:00:00.000000000,0,0,4,  Adventure    ,0,0,0,0
3434,3.5,7,0,,4,45032448,1233 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
3435,4,27753,0,"0.99, 4.99, 9.99, 99.99, 19.99, 49.99, 24.99, 4.99, 4.99, 84.99",20,218776576,1675 days 00:00:00.000000000,0,0,12,  Role Playing    ,0,0,0,0
3436,4.5,245,0,"3.99, 4.99, 9.99, 4.99, 4.99, 19.99, 1.99, 2.99, 9.99, 99.99",1,251364352,957 days 00:00:00.000000000,0,0,9,  ,0,0,0,0
3437,4.5,63,0,"0.99, 7.99, 19.99, 2.99",1,51474432,557 days 00:00:00.000000000,0,0,4,    ,0,0,0,0
3438,3.5,20,0,,31,18321408,0 days 00:00:00.000000000,0,0,4,  Action  ,0,0,1,0
3439,4.5,2003,0,,1,35073024,916 days 00:00:00.000000000,0,0,4,    Trivia  ,0,0,0,0
3440,4.5,24,0,"1.99, 2.99, 0.99, 0.99, 4.99",1,96531456,258 days 00:00:00.000000000,0,0,4,    Casual  ,0,0,0,0
3441,4.5,252,0,"2.99, 4.99, 1.99, 2.99, 5.99, 9.99, 11.99, 19.99",3,79267840,1191 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
3442,4,194,0,1.99,1,19411968,1158 days 00:00:00.000000000,1,0,4,    Puzzle  ,1,0,0,0
3443,3.5,12,0,,1,44985344,1635 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
3444,5,5,0,,1,32227328,544 days 00:00:00.000000000,0,0,4,    Adventure,0,0,0,0
3445,4.5,8,0,"0.99, 1.99, 3.99, 9.99, 19.99, 44.99",14,52835328,1514 days 00:00:00.000000000,0,1,4,  Puzzle    ,1,0,0,0
3446,3.5,10,0,"4.99, 2.99",1,499049472,8 days 00:00:00.000000000,0,0,9,    Family,0,0,0,0
3447,4.5,1112,0,"0.99, 1.99, 4.99, 9.99, 19.99, 49.99, 99.99",1,177509376,542 days 00:00:00.000000000,0,0,4,  Role Playing    Lifestyle,0,0,0,0
3448,2.5,5,0,"3.99, 9.99, 29.99, 19.99",1,64663552,0 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
3449,2,5,0,"3.99, 29.99, 9.99, 19.99",1,71536640,0 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
3450,4.5,28,0,"2.99, 5.99, 9.99, 19.99, 49.99",25,52236288,0 days 00:00:00.000000000,1,0,4,  Food   Drink  Puzzle  ,1,0,0,0
3451,4.5,22,0,,1,43474944,177 days 00:00:00.000000000,0,0,4,      Role Playing,0,0,0,0
3452,3,14,0,"0.99, 1.99, 4.99",1,55283712,363 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
3453,3.5,12,4.99,,1,613326848,19 days 00:00:00.000000000,0,0,4,  Role Playing    ,0,0,0,0
3454,4.5,2614,0,"4.99, 0.99, 0.99, 2.99, 1.99, 1.99, 1.99, 2.99, 1.99, 2.99",1,144777216,1307 days 00:00:00.000000000,0,0,12,  ,0,0,0,0
3455,3,115,0,"0.99, 4.99, 9.99, 24.99, 49.99",1,136431616,999 days 00:00:00.000000000,0,0,9,  Simulation    Social Networking,0,1,0,0
3456,4.5,64,2.99,,3,59527168,1631 days 00:00:00.000000000,0,0,4,      Card,0,0,0,0
3457,4,18,0,0.99,1,62361600,44 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
3458,4.5,11,0,2.99,1,35995648,42 days 00:00:00.000000000,0,0,4,  Family    ,0,0,0,0
3459,4.5,295,0,"1.99, 4.99, 4.99, 4.99, 0.99, 4.99, 4.99, 4.99, 9.99, 19.99",1,57720832,304 days 00:00:00.000000000,0,0,4,  Role Playing    ,0,0,0,0
3460,4,84,0,"5.99, 5.99, 14.99, 14.99, 29.99, 29.99, 69.99, 69.99",1,149385216,368 days 00:00:00.000000000,0,0,12,  Simulation  ,0,1,0,0
3461,3,19,0.99,,1,39419904,113 days 00:00:00.000000000,0,0,12,  Puzzle    ,1,0,0,0
3462,4.5,25,0,"3.99, 9.99, 1.99, 19.99, 59.99, 1.99",1,100255744,54 days 00:00:00.000000000,0,0,12,  Simulation  ,0,1,0,0
3463,3.5,51,0,"19.99, 15.99, 5.99, 10.99, 11.99, 5.99, 9.99, 9.99, 15.99",11,296215552,1601 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
3464,3.5,5,0,,2,21467136,0 days 00:00:00.000000000,0,0,4,  Sports  ,0,0,0,0
3465,3.5,5,0,,2,21467136,0 days 00:00:00.000000000,0,0,4,  Sports  ,0,0,0,0
3466,4,959,0,1.99,9,78280704,1408 days 00:00:00.000000000,1,0,12,      Simulation,0,1,0,0
3467,3,64,0,,31,8647680,397 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
3468,4,56,9.99,,1,230445056,88 days 00:00:00.000000000,0,0,12,  Reference  Simulation  ,0,1,0,0
3469,3.5,6,0,2.99,1,94031872,0 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
3470,2,6,0,2.99,1,35819520,0 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
3471,4,5,0,"2.99, 5.99, 2.99, 19.99, 9.99, 1.99, 4.99, 1.99, 5.99, 49.99",9,96055296,107 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
3472,5,5,0,0.99,1,1056768,0 days 00:00:00.000000000,0,0,4,    Casual,0,0,0,0
3473,5,5,0,0.99,1,1056768,0 days 00:00:00.000000000,0,0,4,    Casual,0,0,0,0
3474,4,9,0,,1,59981824,215 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
3475,5,32,1.99,,1,46394368,1139 days 00:00:00.000000000,0,0,4,    Adventure  Food   Drink,0,0,0,0
3476,4,85,0,"1.99, 0.99, 0.99, 4.99, 4.99, 1.99, 19.99, 19.99, 49.99",1,99115008,103 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
3477,3,32,0,"4.99, 1.99, 7.99, 2.99, 4.99, 3.99",1,16523264,102 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
3478,3.5,37,0,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99",1,18635776,422 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
3479,4.5,1314,0,"0.99, 0.99",1,25845760,714 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
3480,4,6681,0,"4.99, 9.99, 99.99, 19.99, 0.99, 49.99, 1.99, 9.99",16,1018513408,1616 days 00:00:00.000000000,0,0,12,      Simulation,0,1,0,0
3481,4,90,0,"0.99, 0.99, 0.99, 0.99, 1.99, 0.99, 3.99, 0.99, 1.99, 0.99",2,40941568,291 days 00:00:00.000000000,0,0,4,    Casual,0,0,0,0
3482,4.5,5,0,0.99,1,7249920,0 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
3483,4.5,447,0,"0.99, 9.99, 2.99, 9.99, 19.99",1,60652544,1313 days 00:00:00.000000000,0,0,4,  Role Playing  ,0,0,0,0
3484,5,40,0,"9.99, 0.99, 0.99, 4.99",1,459890688,76 days 00:00:00.000000000,0,0,4,    Action,0,0,1,0
3485,4,55,0.99,"1.99, 0.99",2,39878656,1106 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
3486,4,20,0,2.99,1,35459072,0 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
3487,4,560,0,"19.99, 9.99, 0.99, 99.99, 5.99, 4.99, 49.99, 4.99, 19.99, 0.99",1,130536448,1667 days 00:00:00.000000000,0,0,17,    Card  ,0,0,0,0
3488,4.5,5,0,"0.99, 2.99, 4.99, 9.99, 19.99, 39.99",10,186421248,180 days 00:00:00.000000000,0,0,9,    Action  ,0,0,1,0
3489,3.5,24,0,,1,46874624,0 days 00:00:00.000000000,0,0,4,  Casual    ,0,0,0,0
3490,1.5,5,0,2.99,1,25010176,0 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
3491,4.5,2360,0,"1.99, 4.99, 4.99, 0.99, 4.99, 9.99, 0.99, 4.99, 49.99",3,94826496,1508 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
3492,2.5,8,1.99,,1,2796224512,1151 days 00:00:00.000000000,0,0,4,    Adventure  ,0,0,0,0
3493,4.5,124,7.99,,1,1701623808,845 days 00:00:00.000000000,0,0,12,  Role Playing  ,0,0,0,0
3494,2.5,6,0,,2,55549952,31 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
3495,4,24,0,,1,61241344,1420 days 00:00:00.000000000,0,0,4,Business    ,0,0,0,0
3496,4.5,209,0,0.99,1,82982912,915 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
3497,3.5,40,0,,1,9629696,407 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
3498,5,6,0,,1,20330496,287 days 00:00:00.000000000,0,0,12,  Action  ,0,0,1,0
3499,4,12,3.99,,1,789177344,847 days 00:00:00.000000000,0,0,9,  Action  ,0,0,1,0
3500,4.5,80,0,"4.99, 0.99",1,46673920,0 days 00:00:00.000000000,0,0,4,  Action  ,0,0,1,0
3501,4.5,2960,0,"2.99, 5.99, 2.99, 5.99, 5.99, 2.99, 2.99, 4.99, 5.99, 14.99",1,189554688,1605 days 00:00:00.000000000,0,0,4,      Family,0,0,0,0
3502,4,124,0.99,,1,26834944,1149 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
3503,4.5,310,0,"4.99, 14.99, 9.99, 2.99, 9.99, 3.99, 19.99, 4.99, 1.99, 5.99",1,147851264,334 days 00:00:00.000000000,0,0,9,  Action  ,0,0,1,0
3504,4.5,27508,0,"1.99, 4.99, 1.99, 4.99, 9.99, 19.99, 4.99, 49.99, 2.99, 9.99",13,261465088,1615 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
3505,4.5,22,0,,1,9363456,1038 days 00:00:00.000000000,0,0,4,  Word  ,0,0,0,0
3506,4.5,55,0,,1,47812608,0 days 00:00:00.000000000,0,0,4,    Action  ,0,0,1,0
3507,3.5,512,0,,1,20045824,13 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
3508,4,9,0,,1,89848832,1046 days 00:00:00.000000000,0,0,4,  Sports  Puzzle  ,1,0,0,0
3509,2.5,47,0,"29.99, 9.99",10,129716224,1665 days 00:00:00.000000000,0,0,12,  ,0,0,0,0
3510,4.5,7,0.99,,1,9835520,1188 days 00:00:00.000000000,0,0,9,    Adventure,0,0,0,0
3511,4,14,0,0.99,1,224538624,0 days 00:00:00.000000000,0,0,9,  Family    ,0,0,0,0
3512,5,16,0,,1,130736128,4 days 00:00:00.000000000,0,1,9,  Word  ,0,0,0,0
3513,4.5,142,0,,1,72577024,0 days 00:00:00.000000000,0,0,17,  Card    Reference,0,0,0,0
3514,4,356,0,"0.99, 4.99, 0.99, 2.99, 2.99, 9.99, 2.99, 2.99, 29.99, 4.99",11,322383872,889 days 00:00:00.000000000,0,0,4,  Action    ,0,0,1,0
3515,4.5,7,0,"0.99, 9.99, 2.99, 5.99, 0.99",1,59543552,0 days 00:00:00.000000000,0,0,12,    Action  ,0,0,1,0
3516,5,5,0,,1,23377920,344 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
3517,4.5,19,0,0.99,1,8921088,37 days 00:00:00.000000000,0,0,4,  Casual    ,0,0,0,0
3518,5,17,0,"2.99, 4.99, 2.99, 0.99, 0.99, 1.99, 2.99, 18.99, 2.99, 2.99",1,248094720,72 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
3519,4.5,274,0,"9.99, 9.99, 1.99, 4.99, 4.99, 2.99, 19.99, 3.99, 19.99, 2.99",17,165574656,1626 days 00:00:00.000000000,0,0,12,    Sports  Sports,0,0,0,0
3520,2,6,0,0.99,1,47742976,14 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
3521,4,10,0,,1,12111872,1008 days 00:00:00.000000000,0,0,4,  Word  ,0,0,0,0
3522,2.5,6,0,"5.99, 0.99, 2.99, 15.99, 5.99, 29.99, 9.99, 0.99",4,190437376,471 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
3523,4.5,5897,0,"1.99, 0.99, 1.99, 0.99, 6.99, 4.99, 0.99, 0.99, 19.99, 1.99",1,131532800,1435 days 00:00:00.000000000,0,0,17,      Role Playing,0,0,0,0
3524,4.5,22,0,,1,520192,8 days 00:00:00.000000000,0,0,4,    Casual  ,0,0,0,0
3525,4.5,6,0,2.99,1,39075840,0 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
3526,2.5,8,0,2.99,1,12201984,0 days 00:00:00.000000000,0,0,4,  Racing  ,0,0,0,0
3527,4,22,0,"1.99, 4.99, 7.99, 12.99",1,64610304,0 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
3528,4.5,126,0,"0.99, 19.99, 3.99, 9.99, 1.99, 9.99, 49.99",6,58110976,1606 days 00:00:00.000000000,0,0,9,  Role Playing    ,0,0,0,0
3529,5,14,0,"3.99, 1.99",1,287959040,156 days 00:00:00.000000000,0,0,9,  ,0,0,0,0
3530,4,212,0,"0.99, 0.99, 9.99, 4.99, 2.99, 0.99",1,51056640,122 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
3531,4.5,78,0,,1,84271104,0 days 00:00:00.000000000,0,0,4,  Card    Reference,0,0,0,0
3532,4,110,0,2.99,1,82465792,356 days 00:00:00.000000000,0,0,17,  Simulation    ,0,1,0,0
3533,4,5,0,2.99,1,45031424,0 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
3534,3,6,0.99,,1,42491904,0 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
3535,4.5,718,0,"9.99, 29.99, 99.99, 4.99, 19.99, 49.99",1,160809984,1434 days 00:00:00.000000000,0,0,9,      Role Playing,0,0,0,0
3536,4.5,14,1.99,,1,6282240,930 days 00:00:00.000000000,0,0,4,  Education    Board,0,0,0,1
3537,4.5,4025,0,"0.99, 2.99, 1.99, 0.99, 1.99, 4.99, 1.99, 1.99, 0.99, 2.99",1,42757120,1116 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
3538,3.5,64,0,,1,60160000,1155 days 00:00:00.000000000,0,0,12,    Card,0,0,0,0
3539,3,35,0,,1,15220736,46 days 00:00:00.000000000,0,0,4,  Word    ,0,0,0,0
3540,5,19,0,,1,113949696,1442 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
3541,2.5,9,0,"2.99, 4.99, 25.99, 9.99, 0.99, 49.99",2,47362048,14 days 00:00:00.000000000,0,0,9,    ,0,0,0,0
3542,4.5,5980,0,"1.99, 2.99",10,16797696,1015 days 00:00:00.000000000,0,0,4,      Family,0,0,0,0
3543,4.5,5,0,,1,76210176,805 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
3544,2.5,7,0,"3.99, 1.99",1,12267520,1552 days 00:00:00.000000000,0,0,4,    Card  ,0,0,0,0
3545,4.5,21892,0,"1.99, 0.99, 4.99, 1.99, 9.99, 29.99, 19.99, 49.99, 99.99, 11.99",1,70862848,1259 days 00:00:00.000000000,0,0,12,  Simulation  ,0,1,0,0
3546,4.5,30,0,"2.99, 2.99, 0.99, 1.99, 1.99",2,13529088,164 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
3547,3.5,6,0,"4.99, 29.99, 9.99",1,232820736,0 days 00:00:00.000000000,0,0,12,      Word,0,0,0,0
3548,5,12454,0,"1.99, 1.99, 1.99, 4.99, 5.99, 1.99, 0.99, 9.99, 5.99, 19.99",2,79465472,586 days 00:00:00.000000000,0,0,9,      Family,0,0,0,0
3549,4.5,7,0,,2,16879616,0 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
3550,4.5,788,0,"0.99, 4.99, 9.99, 0.99, 4.99, 0.99, 4.99, 4.99, 9.99, 9.99, 4.99, 4.99, 4.99",1,357617664,134 days 00:00:00.000000000,0,0,12,    Action  Sports,0,0,1,0
3551,4,21,8.99,,2,34886656,1131 days 00:00:00.000000000,0,0,4,      Card,0,0,0,0
3552,4.5,2595,0,0.99,1,73185280,1115 days 00:00:00.000000000,0,0,4,  Casual    ,0,0,0,0
3553,4.5,1041,0,"2.99, 10.99, 3.99, 6.99, 22.99, 89.99",4,47312896,1285 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
3554,4.5,60,0,0.99,1,64815104,0 days 00:00:00.000000000,0,0,4,    Casual,0,0,0,0
3555,3.5,49,0,"0.99, 4.99, 14.99, 0.99",2,22090752,206 days 00:00:00.000000000,0,0,4,    Reference  Trivia,0,0,0,0
3556,3.5,6,0,1.99,1,3030016,43 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
3557,5,348,0,"3.99, 1.99, 3.99, 7.99, 4.99, 1.99, 9.99, 5.99, 19.99, 5.99",1,479550464,439 days 00:00:00.000000000,0,0,9,    Puzzle,1,0,0,0
3558,4.5,43,0,1.99,1,69876736,967 days 00:00:00.000000000,0,0,4,  Travel  Puzzle  ,1,0,0,0
3559,3,21,0.99,,5,17182720,139 days 00:00:00.000000000,0,0,4,  Trivia    ,0,0,0,0
3560,4,981,0,"6.99, 13.99, 2.99, 34.99, 0.99, 6.99, 2.99, 5.99, 2.99, 99.99",8,272955392,1241 days 00:00:00.000000000,0,0,12,  Action  ,0,0,1,0
3561,4.5,296,0,,1,53995520,1445 days 00:00:00.000000000,0,0,4,  Card  ,0,0,0,0
3562,4,28,0,0.99,12,46368768,1181 days 00:00:00.000000000,0,0,4,  Family    ,0,0,0,0
3563,4.5,357,2.99,1.99,10,693882880,734 days 00:00:00.000000000,0,0,12,  Role Playing  ,0,0,0,0
3564,4.5,56,0,5.99,6,247493632,1340 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
3565,4.5,2226,0,"4.99, 9.99, 4.99, 19.99, 49.99, 99.99",1,108902400,469 days 00:00:00.000000000,0,0,12,  Simulation  ,0,1,0,0
3566,4.5,444,0,"9.99, 4.99, 19.99, 84.99, 49.99, 0.99, 89.99, 4.99, 84.99, 19.99",1,124617728,1463 days 00:00:00.000000000,0,0,12,  Adventure    ,0,0,0,0
3567,4.5,45750,0,"99.99, 4.99, 19.99, 19.99, 4.99, 4.99, 99.99, 1.99, 49.99, 49.99",12,182966272,1552 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
3568,3.5,47,0,"6.99, 6.99, 6.99, 6.99, 6.99, 6.99, 6.99, 6.99, 6.99, 6.99",1,34126848,1352 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
3569,4,6,0,"0.99, 4.99",12,70705152,34 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
3570,4.5,3171,0,"4.99, 9.99, 4.99, 19.99, 5.99, 49.99, 99.99, 24.99, 49.99, 29.99",1,82657280,0 days 00:00:00.000000000,0,0,4,  Action  ,0,0,1,0
3571,4.5,6,0,,2,42307584,0 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
3572,4.5,2842,0,"99.99, 9.99, 4.99, 9.99, 2.99, 99.99, 9.99, 29.99, 9.99, 2.99",10,140376064,1540 days 00:00:00.000000000,0,0,12,  Role Playing  ,0,0,0,0
3573,4.5,99,2.99,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",8,191177728,235 days 00:00:00.000000000,0,0,9,    Role Playing,0,0,0,0
3574,3,31,0,"3.99, 5.99, 1.99",1,17768448,1093 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
3575,4.5,23,0.99,,1,386422784,1397 days 00:00:00.000000000,0,0,12,  ,0,0,0,0
3576,4.5,13,0,"0.99, 1.99, 2.99, 0.99, 0.99, 0.99, 0.99",1,37171200,0 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
3577,3.5,15,0,"9.99, 0.99, 2.99, 4.99, 1.99, 19.99",1,155000832,788 days 00:00:00.000000000,0,0,4,  Action    ,0,0,1,0
3578,4.5,15,0,"19.99, 4.99, 0.99, 49.99",32,268255232,369 days 00:00:00.000000000,0,0,4,    Card  ,0,0,0,0
3579,4.5,81,0,0.99,1,44867584,207 days 00:00:00.000000000,0,0,9,  Puzzle  Finance  ,1,0,0,0
3580,5,19,0,,8,124192768,1171 days 00:00:00.000000000,0,0,17,Social Networking      Action,0,0,1,0
3581,4,12,4.99,,1,329977856,1091 days 00:00:00.000000000,0,0,12,    Board  ,0,0,0,1
3582,4.5,11,0,,1,209387520,139 days 00:00:00.000000000,0,0,9,  Simulation  ,0,1,0,0
3583,4,14,0,"3.99, 1.99, 1.99",1,11683840,1610 days 00:00:00.000000000,0,0,4,  Card    Education,0,0,0,0
3584,3.5,5,0,"4.99, 9.99, 49.99",1,183635968,173 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
3585,4.5,7097,0,"1.99, 9.99, 4.99, 9.99, 4.99, 19.99, 1.99, 19.99, 0.99, 0.99",15,862961664,308 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
3586,4.5,42,0,"4.99, 9.99, 1.99, 19.99, 39.99",1,343203840,0 days 00:00:00.000000000,0,0,12,  ,0,0,0,0
3587,4.5,122,0,"0.99, 3.99, 0.99, 9.99, 19.99, 3.99",11,106693632,749 days 00:00:00.000000000,0,0,17,  Puzzle  ,1,0,0,0
3588,4.5,20,0,"0.99, 0.99, 1.99",2,57073664,911 days 00:00:00.000000000,0,0,4,  Education  Board  ,0,0,0,1
3589,3,5,0,"4.99, 1.99, 0.99",1,67554304,131 days 00:00:00.000000000,0,0,4,  Board  Education  ,0,0,0,1
3590,2,10,0,"14.99, 14.99, 2.99, 2.99, 2.99, 2.99, 2.99",1,156101632,1121 days 00:00:00.000000000,0,0,4,  Board    Education,0,0,0,1
3591,2.5,5,0,"1.99, 0.99",3,80580608,304 days 00:00:00.000000000,0,0,4,  ,0,0,0,0
3592,5,6,0,"0.99, 1.99, 4.99, 9.99, 14.99, 1.99, 0.99",1,84879360,596 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
3593,5,6,0,"0.99, 1.99, 4.99, 9.99, 14.99, 1.99, 0.99",1,84879360,596 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
3594,5,7,0,,1,3481600,13 days 00:00:00.000000000,1,0,4,  Puzzle  ,1,0,0,0
3595,3.5,17,0,0.99,1,21537792,1359 days 00:00:00.000000000,0,0,4,      Board,0,0,0,1
3596,4,310,0,"1.99, 7.99, 0.99, 24.99, 49.99, 39.99",3,38952960,687 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
3597,4.5,16,4.99,,5,94124032,1394 days 00:00:00.000000000,0,0,9,  Board    ,0,0,0,1
3598,4,634,0,"4.99, 9.99, 19.99, 0.99, 99.99, 49.99",11,387187712,652 days 00:00:00.000000000,0,0,12,    Simulation,0,1,0,0
3599,2.5,10,3.99,,1,21454848,0 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
